id:ID(Station),name:String,x:String,y:String,:Label
109,建设大道韦家桑园,114.24904552348548,30.591695338026703,station
110,建设大道科技馆,114.24904552348548,30.591695338026703,station
111,建设大道罗家庄,114.24904552348548,30.591695338026703,station
112,黄浦大街工农兵路,114.30200603480971,30.625861801301113,station
113,黄浦大街中部战区总医院分院,114.35065633256819,30.537472515951862,station
114,中山大道长江二桥,114.29367329900083,30.582117709399583,station
115,中山大道芦沟桥路,114.29367329900083,30.582117709399583,station
116,沿江大道三阳路,114.3563347561545,30.672185368374016,station
117,沿江大道粤汉码头,114.3563347561545,30.672185368374016,station
118,沿江大道兰陵路,114.3563347561545,30.672185368374016,station
119,沿江大道武汉关,114.3563347561545,30.672185368374016,station
120,沿江大道王家巷,114.3563347561545,30.672185368374016,station
121,沿江大道龙王庙,114.3563347561545,30.672185368374016,station
122,沿河大道集家嘴,114.29075903063824,30.57284350977933,station
123,晴川大道晴川阁,114.25187013197511,30.512749700498745,station
124,晴川大道莲花湖路,114.25187013197511,30.512749700498745,station
125,晴川大道汉阳大道口,114.25187013197511,30.512749700498745,station
126,拦江路阳新路,114.28201057341224,30.55111152041091,station
127,二七路二七横路,114.32480061976952,30.63666069634133,station
128,解放大道韦桑路,114.31537016720371,30.62811725228958,station
129,解放大道头道街,114.3242637852103,30.627904674107455,station
130,解放大道黄浦大街,114.30200603480971,30.625861801301113,station
131,中山大道五福路,114.3144041824583,30.605164573363588,station
132,中山大道三阳路,114.30539697192337,30.605412795180957,station
133,中山大道黄兴路,114.30485068000375,30.595366349837825,station
134,保华街南京路,114.29904040762621,30.589609865879304,station
135,中山大道民意四路,114.28416732139927,30.581631279367965,station
136,中山大道地铁武胜路站,114.29367329900083,30.582117709399583,station
137,武胜路江汉桥,114.27399017753085,30.569358828743187,station
138,沿河大道利济南路,114.28042242855875,30.568466020888174,station
139,沿河大道永宁巷,114.28393072299914,30.57373323759284,station
140,沿江大道武汉港,114.3563347561545,30.672185368374016,station
141,沿江大道五福路,114.3563347561545,30.672185368374016,station
142,沿江大道山海关路,114.3563347561545,30.672185368374016,station
143,沿江大道长江二桥,114.3563347561545,30.672185368374016,station
144,永泰路沿江大道口,114.3563347561545,30.672185368374016,station
145,永泰路解放大道口,114.287987799462,30.590363203849442,station
146,阳新路公交停车场,114.28124732993228,30.550844750113697,station
147,阳新路棉花街,114.28030218677303,30.551730876207362,station
148,汉阳大道大桥局,114.27896030878188,30.555897083165352,station
149,汉阳大道汉阳公园,114.2758290610115,30.556826589182034,station
150,鹦鹉大道地铁钟家村站,114.27356156093813,30.54058354944696,station
151,鹦鹉大道腰路堤,114.27929456826215,30.546337922336082,station
152,马鹦路鹦鹉大道口,114.26291253269379,30.54410349876864,station
153,马鹦路万家巷,114.26468524609227,30.544985213330175,station
154,马鹦路姚湾,114.26291253269379,30.54410349876864,station
155,马鹦路邓甲村,114.25318519913999,30.552562078352246,station
156,江堤中路下马湖,114.25262229126338,30.537406568450265,station
157,江堤中路江腾苑,114.25468634130823,30.541885731048968,station
158,江堤中路马路湾,114.25262229126338,30.537406568450265,station
159,江堤中路汉阳渔场,114.25084936496648,30.534185563313237,station
160,江堤中路向阳四村,114.25262229126338,30.537406568450265,station
161,江堤中路汉新大道,114.25615831729316,30.522654102701733,station
162,江堤中路江堤乡,114.25262229126338,30.537406568450265,station
163,四新北路新城印象,114.24380805741299,30.523675059940132,station
164,四新北路连通港西路,114.23392836226165,30.523529890695944,station
165,四新北路江城大道,114.25221181864534,30.518522203385057,station
166,梅林西路四新北路,114.22009147054217,30.521388806397457,station
167,江城大道四新大道,114.21617618351928,30.52985727696482,station
168,江城大道四新南路,114.22847548073126,30.51585663622923,station
169,江城大道地铁江城大道站,114.21907704018061,30.515700845518037,station
170,江城大道神龙大道,114.1710153651923,30.499469342199507,station
171,万家湖中路沌阳大道口,114.20181217960113,30.4730071226202,station
172,万家湖中路周公街,114.20181217960113,30.4730071226202,station
173,万家湖中路沌口路,114.20181217960113,30.4730071226202,station
174,沌口路黄家湾,114.21294198275103,30.469032451494467,station
175,汉阳造纸厂,114.2037518358922,30.466074534231375,station
176,沌口路电塔村,114.21294198275103,30.469032451494467,station
177,沌口路长江供水,114.21294198275103,30.469032451494467,station
178,沌口路沌阳大道口,114.21294198275103,30.469032451494467,station
179,珞狮南路华中农大,114.34329658379616,30.47409713915035,station
180,南湖大道花木城,114.33904477535974,30.488775186199184,station
181,书城路南湖大道,118.20604028639353,39.6129869967351,station
182,书城路文祥路,114.34188849080758,30.50173948077801,station
183,书城路大华社区,114.34188849080758,30.50173948077801,station
184,文馨街书城路口,114.34473475205321,30.500637534771155,station
185,文馨街丁字桥南路,114.34473475205321,30.500637534771155,station
186,文馨街藩息村,114.34473475205321,30.500637534771155,station
187,南湖路江南村,114.32441287428088,30.50228424896609,station
188,南李路南湖路,114.33295436191739,30.492982352008873,station
189,恒安路地铁建安街站,114.32049771212246,30.512917987818756,station
190,恒安路雅安街,114.32049771212246,30.512917987818756,station
191,恒安路祥和苑,114.31974198745965,30.515931745512102,station
192,恒安路地铁瑞安街站,114.32049771212246,30.512917987818756,station
193,虾湖院路恒安路,114.32286101288526,30.52463839497282,station
194,中山路栅栏口,114.31651858612022,30.524940803620915,station
195,中山路武昌火车站,114.32357842661469,30.53442711489473,station
196,张之洞路千家街,114.30949593098232,30.53996206180624,station
197,张之洞路首义路,114.30949593098232,30.53996206180624,station
198,张之洞路复兴路,114.30949593098232,30.53996206180624,station
199,张之洞路人民医院,114.30584609503427,30.54110849230558,station
200,彭刘杨路,114.31049958886422,30.545483703159586,station
201,鹦鹉大道地铁琴台站,114.27356156093813,30.54058354944696,station
202,中山大道新华书店,114.30509884318901,30.59786694901394,station
203,京汉大道建国路,114.25865833476473,30.577697673141728,station
204,硚口越秀财富中心,114.2214603120715,30.587584340775596,station
205,常飞街发展大道口,114.2482077826313,30.616173354350344,station
206,振兴四路发展大道,114.24707594284126,30.609886279423407,station
207,振兴路复兴村小区,114.25227466589541,30.611015366504684,station
208,振兴路武商量贩店,114.38052829923416,30.419356677782734,station
209,常青路武商量贩店,114.38052829923416,30.419356677782734,station
210,青年路地铁范湖站,114.26295162605129,30.620012035932177,station
211,青年路机场河,114.26295162605129,30.620012035932177,station
212,建设大道青年路,114.24904552348548,30.591695338026703,station
213,新华路取水楼,114.279319002172,30.600525164514227,station
214,江汉北路新华路口,114.28610661207999,30.59464188910159,station
215,江汉北路渣家路,114.2908913905653,30.593933576214294,station
216,解放大道循礼门,114.2929075797909,30.59277575479375,station
217,解放大道西马路,114.2963408818907,30.600560992180366,station
218,解放大道球场街,114.30037033096761,30.598973797524987,station
219,解放大道劳动街,114.30562935008422,30.60760035191068,station
220,解放大道解放公园,114.30514800116144,30.61390056686542,station
221,友谊大道才华街,114.35153360245803,30.601213214257196,station
222,才华街林茂路,114.35153360245803,30.601213214257196,station
223,和平大道建设三路武商众圆,114.34053158686017,30.59698028588439,station
224,和平大道建设四路红坊里,114.38895750407175,30.631944395466544,station
225,和平大道八大家,114.34053158686017,30.59698028588439,station
226,工业路鄂州街,114.39360513915317,30.63278688449114,station
227,黄州街工业路,114.40339017356477,30.6292651489987,station
228,黄州街114街坊,114.39434423797762,30.628104366947603,station
229,黄州街108街坊,114.4081866598107,30.629177309939312,station
230,工业四路黄州街,114.41160358385956,30.63111295896975,station
231,工业四路23街坊,114.40912226192226,30.633284343094573,station
232,沿港路青山少年宫,114.41164542243868,30.63788058188435,station
233,沿港路冶金一街,114.40985685843948,30.641765829712703,station
234,新街城际铁路纸坊东站,114.30640652448601,30.55045553613225,station
235,北华街江花大道,114.35882107177213,30.378312904881007,station
236,江花大道环山绿道,114.35882107177213,30.378312904881007,station
237,江花大道江夏大道,114.35882107177213,30.378312904881007,station
238,江夏大道向阳村,114.37976584087322,30.421013531429402,station
239,金龙大街武汉长峰康复医院,114.34597995530368,30.386636462375378,station
240,金龙大街庙山大道,114.37902802393074,30.381348079518112,station
241,金龙大街中洲大桥,114.41647841926886,30.375837125812673,station
242,金龙大街中洲路,114.40478003274812,30.395920975057557,station
243,金龙大街中洲大道,114.40916502126453,30.38724872535504,station
244,金龙大街藏龙二桥,114.41018825951163,30.400890524174955,station
245,杨桥湖大道西海岸,114.43168326409352,30.42021964783659,station
246,杨桥湖大道藏龙大道口,114.43168326409352,30.42021964783659,station
247,杨桥湖大道程杨湾,114.43949028816202,30.430199486192002,station
248,光谷大道大郭湾,114.43427240155644,30.43782053833096,station
249,光谷大道堡湖嘴,114.43427240155644,30.43782053833096,station
250,高新六路光谷大道,114.43427240155644,30.43782053833096,station
251,高新六路藏龙东街,114.43381829015502,30.445266106634136,station
252,高新六路长咀社区,114.43757830596881,30.44495659190445,station
253,高新六路佛祖岭,114.45747865747381,30.4454838354036,station
254,高新六路光谷一路,114.44346742082433,30.48276204827969,station
255,高新六路流芳大道,114.4373534672861,30.465573646422015,station
256,高新六路汪田村,114.45747865747381,30.4454838354036,station
257,高新六路康一路,114.47216041181356,30.43964967283816,station
258,高新六路佛祖岭一路,114.45747865747381,30.4454838354036,station
259,金水闸,114.14268637478217,30.30685861527302,station
260,闸东路五里堤,114.14203132591275,30.31324176554432,station
261,金口路杨家山村,114.97931507914035,30.8677540480978,station
262,金口路永胜村,114.15199020759312,30.33201370211598,station
263,金口路金岭小区,114.15227587593174,30.336240326558034,station
264,金岭路金口路,114.14573269674963,30.338795872798727,station
265,金岭路求实路,114.14367479380937,30.33383589135439,station
266,金岭路邮局路,114.14331351509598,30.33968086323074,station
267,金岭路金口,114.14374848091207,30.341709910022836,station
268,金槐路车站路,114.13966103633311,30.3372171224394,station
269,汝南路芙蓉山路,114.141682,30.344922,station
270,汝南路金港一号,114.156998,30.345674,station
271,金口路金港一号,114.15199020759312,30.33201370211598,station
272,金口路纸金路,114.15199020759312,30.33201370211598,station
273,纸金路涂川路,114.20004393257766,30.347774636423026,station
274,纸金路通用大道,114.20848653474364,30.394884827194208,station
275,纸金路社区路,114.19843921129262,30.348646988360557,station
276,纸金路长山,114.20004393257766,30.347774636423026,station
277,纸金路堤边常,114.219025014817,30.352132189737635,station
278,纸金路同升村,114.20004393257766,30.347774636423026,station
279,纸金路姚家湾,114.20004393257766,30.347774636423026,station
280,纸金路路口新村,114.23791520291162,30.34839628186208,station
281,纸金路周祁湾,114.24809066874535,30.34421569417578,station
282,纸金路联合村,114.20004393257766,30.347774636423026,station
283,纸金路郑店街办事处,114.26261213663633,30.380278672826403,station
284,纸金路郑店街,114.26261213663633,30.380278672826403,station
285,纸金路陈强湾,114.20004393257766,30.347774636423026,station
286,纸金路劳一村,114.20004393257766,30.347774636423026,station
287,纸金路李家湾,114.20004393257766,30.347774636423026,station
288,纸金路3303工厂,114.26728873039248,30.335732889976857,station
289,纸金路马角湾,114.20004393257766,30.347774636423026,station
290,纸金路华润加气站,114.20004393257766,30.347774636423026,station
291,纸金路还建小区,114.31404219318524,30.408987711727686,station
292,纸金路关山桥,114.30498161431997,30.339353503437497,station
293,武昌大道秀山加油站,114.3084688363097,30.344775142139454,station
294,纸坊大街二道口,114.3098345301765,30.34739281702076,station
295,纸坊大街江夏区交通局,114.31254126750865,30.348149623625297,station
296,纸坊大街纸坊饭店,114.31492061290615,30.348219524532244,station
297,纸坊大街复江道,114.32101278972222,30.361838873006636,station
298,纸坊大街三潭路,114.31974241056155,30.34274026254263,station
299,纸坊大街江夏区中医院,114.32417672772843,30.348881025131092,station
300,纸坊大街幸福巷,114.32554372862975,30.347178616641607,station
301,纸坊大街青龙路,114.32918542413329,30.340556406423,station
302,文化大道地铁纸坊大街站,114.325322012457,30.41392157430146,station
303,界北路五里界停车场,114.40455914750797,30.34286497050315,station
304,界兴路界南路,114.40130364342454,30.339519722234204,station
305,界兴路锦绣大道,114.41041205795655,30.342107845072444,station
306,五里界路幸福港路,114.39112268804584,30.33884611284293,station
307,五里界路庙山大道,114.37902802393074,30.381348079518112,station
308,五里界路段家湾,114.38555970839553,30.34252914939727,station
309,五里界路天子山大道,114.34957260152974,30.344916951555824,station
310,五里界路纸坊大街,114.34957260152974,30.344916951555824,station
311,纸坊大街东林村,114.33739076135643,30.349352703364694,station
312,纸坊大街林科所,114.34933391906084,30.347179761530278,station
313,纸坊大街湖北生态学院,114.34375697165817,30.349360467847934,station
314,纸坊大街江夏大道,114.33739076135643,30.349352703364694,station
315,纸坊大街文化大道,114.33739076135643,30.349352703364694,station
316,西交路公交停车场,114.31535995436836,30.353379668535023,station
317,界兴路唐涂路,114.41697046880687,30.334364032048082,station
318,界兴路田裁缝湾,114.41041205795655,30.342107845072444,station
319,界兴路张家湾,114.41041205795655,30.342107845072444,station
320,界兴路来苏里小区,114.4223727011777,30.35915738186593,station
321,梁子湖大道东湖街村,114.427531685891,30.337922086446362,station
322,梁子湖大道磨盘严,114.42735326894213,30.343632340007296,station
323,五大路新屋熊,114.43219793026935,30.338346460412325,station
324,五大路檀树岭村,114.4424220986346,30.333563601467148,station
325,五大路杨陈湾,114.45204203527314,30.332465517370917,station
326,五大路长岭周,114.44329080857125,30.327065886340655,station
327,五大路马鞍境,114.45734963834494,30.325021351160153,station
328,五大路何家咀,114.46746639362544,30.32158379089221,station
329,五大路滨湖街,114.34185319279085,30.52642586120622,station
330,五大路滨湖街卫生院,114.34185319279085,30.52642586120622,station
331,五大路张湾村,114.4424220986346,30.333563601467148,station
332,五大路下屋胡,114.48931136276285,30.305139843696544,station
333,五大路大米湾,114.4424220986346,30.333563601467148,station
334,五大路大屋陈村,114.4424220986346,30.333563601467148,station
335,陈青路星火村,114.49236967171903,30.627141442308332,station
336,陈青路茶场,114.503523,30.301433,station
337,陈青路榨树咀,114.39171597571652,30.689986277150116,station
338,陈青路裴田湾,114.512483,30.301653,station
339,陈青路罗立村,114.51573940845957,30.30301449393313,station
340,南环线东坝,114.45313833360568,30.483295797507544,station
341,南环线大李村,114.45313833360568,30.483295797507544,station
342,南环线栗庙,114.45313833360568,30.483295797507544,station
343,南环线凤莲大道,114.45313833360568,30.483295797507544,station
344,凤莲大道蔡王湾,114.458819,30.404754,station
345,凤莲大道大向,114.46551694580434,30.401731414915513,station
346,凤莲大道何桥村,114.51819098750143,30.193057902527922,station
347,凤莲大道龙泉还建小区,119.14844476520678,28.080508725251303,station
348,凤莲大道中华大道,114.492825,30.398121,station
349,凤莲大道彭矮子湾,114.50319063114645,30.392664931766216,station
350,凤莲大道江王湾,114.511051,30.393724,station
351,凤莲大道徐克昌湾,114.51452911605614,30.390590446396292,station
352,凤莲大道傅君林,114.52088734132018,30.38596685089892,station
353,凤莲大道大蔡湾,114.61215480384563,30.891791895238594,station
354,凤莲大道陈思吾湾,114.538383,30.386886,station
355,兴龙街群众广场,114.54670997761167,30.390861325212917,station
356,兴龙街龙泉,119.14844476520678,28.080508725251303,station
357,豹澥公交停车场,114.55646233166884,30.465141550476773,station
358,桥北路三眼桥,114.55646300180476,30.465826401277585,station
359,桥北路教师小区,114.55628507083917,30.469135920713246,station
360,光谷八路蔡吴村,114.55437633063055,30.48755438225419,station
361,高新二路生物园路,114.54883901736527,30.48349790500245,station
362,高新二路光谷七路,114.54055630010548,30.474580439178332,station
363,高新二路高科园二路,114.53344164231387,30.48669465241958,station
364,高新二路高科园路,114.52694032955837,30.490581714965252,station
365,高新二路光谷六路,114.51976953575715,30.48997312643791,station
366,高新二路驿山南路,114.51442997187361,30.488744587262406,station
367,高新二路光谷四路,114.474960026749,30.482282971609536,station
368,高新二路大吕路,114.474960026749,30.482282971609536,station
369,光谷三路大吕村,114.48760064591914,30.450097730541824,station
370,光谷三路高新四路,114.48760064591914,30.450097730541824,station
371,高新六路光谷三路,114.45747865747381,30.4454838354036,station
372,龙泉街晴川(珞珈)学院,114.38306996484408,30.513673628506996,station
373,中华大道凤莲大道,114.492033,30.399436,station
374,中华大道二龙村,114.49470493097702,30.404196432926398,station
375,中华大道小付湾,114.493996,30.414976,station
376,光谷三路东园南路,114.48760064591914,30.450097730541824,station
377,光谷三路九夫村,114.48760064591914,30.450097730541824,station
378,光谷三路高新六路,114.48760064591914,30.450097730541824,station
379,港边田二路佛祖岭四路,114.47953608754229,30.450087177388916,station
380,佛祖岭三路高新六路,114.4795451550381,30.454236997449932,station
381,光谷二路流芳老街,114.46032437434633,30.447004895799928,station
382,光谷二路大邱新村,114.46613730660646,30.449253030857243,station
383,中芯一路光谷二路,114.4435283403108,30.453418647255237,station
384,中芯一路流芳大道,114.4435283403108,30.453418647255237,station
385,中芯一路光谷一路,114.4435283403108,30.453418647255237,station
386,店岑路高新五路,114.47609221508154,30.45437030002301,station
387,江夏大道公交停车场,114.37976584087322,30.421013531429402,station
388,北华街九全嘉国际广场,114.33588503872842,30.36474450656075,station
389,文化大道江夏区民政局,114.32889670514916,30.36956487142086,station
390,文化大道江夏区财政局,114.32984413359765,30.37294338172443,station
391,文化大道地铁谭鑫培公园站,114.33034720534425,30.37517382416201,station
392,文化大道联投广场,114.32662122632625,30.37928011491236,station
393,金龙大街文化大道,114.325322012457,30.41392157430146,station
394,金龙大街武昌大道,114.31528141821255,30.394776190828274,station
395,金龙大街大桥二队,114.34597995530368,30.386636462375378,station
396,金龙大街大桥路,114.34597995530368,30.386636462375378,station
397,金龙大街黄家湖大道,114.2992339089212,30.415331286977995,station
398,金龙大街山湖路,114.28879299201266,30.400051285045635,station
399,金龙大街生物科技,114.34597995530368,30.386636462375378,station
400,金龙大街107国道,114.34597995530368,30.386636462375378,station
401,金龙大街同心村,114.34597995530368,30.386636462375378,station
402,金龙大街同心小区,114.34597995530368,30.386636462375378,station
403,金龙大街魏家岭,114.34597995530368,30.386636462375378,station
404,金龙大街张廖家村,114.34597995530368,30.386636462375378,station
405,金龙大街金银庙,114.34597995530368,30.386636462375378,station
406,金龙大街虎山村,114.34597995530368,30.386636462375378,station
407,金港新区政务中心,114.27723453454122,30.606862829234085,station
408,通用大道供应园,114.20848653474364,30.394884827194208,station
409,凯迪拉克大道3号门,114.19730851235059,30.388414573845395,station
410,凯迪拉克大道4号门,114.19730851235059,30.388414573845395,station
411,泛亚大道雪佛兰大道,114.19734942836996,30.37952415092542,station
412,泛亚大道神仙湖南路,114.2529742168198,30.524273256427787,station
413,泛亚大道金港中路,114.170725,30.372014,station
414,泛亚大道纸金路口,114.20004393257766,30.347774636423026,station
415,武金堤公路龙床矶水厂,114.29822905180146,30.52704580960383,station
416,武金堤公路杜家澥,114.29822905180146,30.52704580960383,station
417,武金堤公路中山舰博物馆,114.14047915280513,30.35164017065982,station
418,中洲路武昌职业学院,114.40600495226016,30.377639539250875,station
419,中洲路中洲社区,114.41008361230953,30.386674179699682,station
420,梁子湖大道中洲村,114.427531685891,30.337922086446362,station
421,梁子湖大道花博园,114.427531685891,30.337922086446362,station
422,梁子湖大道余家墩,114.43449500435672,30.314063656694586,station
423,梁子湖大道老屋穆村,114.43933768222539,30.30935968017661,station
424,梁子湖大道梁湖都市农庄,114.43921815549083,30.299645175539435,station
425,梁子湖大道童周岭村,114.427531685891,30.337922086446362,station
426,梁子湖大道新华农庄,114.45253116891146,30.277794627086124,station
427,梁子湖大道北咀村,114.427531685891,30.337922086446362,station
428,梁子湖大道北咀龙湾,114.427531685891,30.337922086446362,station
429,西交路兴新街,114.31535995436836,30.353379668535023,station
430,西交路纸坊火车站,114.32481224743603,30.35450863006898,station
431,武昌大道北华街,114.33218883135162,30.36410210909208,station
432,武昌大道畅馨园,114.31993058580315,30.368604313703525,station
433,武昌大道职中,114.31528141821255,30.394776190828274,station
434,武昌大道良种场,114.32732294845503,30.356278478190365,station
435,武昌大道大桥二队,114.31528141821255,30.394776190828274,station
436,武昌大道红旗街,114.31528141821255,30.394776190828274,station
437,武昌大道十字岭,114.31528141821255,30.394776190828274,station
438,武昌大道新华街,114.31737180567664,30.410608788396562,station
439,武昌大道大花岭,114.31528141821255,30.394776190828274,station
440,武昌大道大花岭休闲广场,114.31528141821255,30.394776190828274,station
441,金樱街武昌大道,114.32128616654654,30.425063214916474,station
442,金樱街文化大道,114.32128616654654,30.425063214916474,station
443,文化大道联投龙湾公园,114.32504214627367,30.433651187454203,station
444,文化大道大港村,114.325322012457,30.41392157430146,station
445,文化大道地铁新路村站,114.325322012457,30.41392157430146,station
446,文化大道新路村,114.325322012457,30.41392157430146,station
447,文化大道马嘴村,114.325322012457,30.41392157430146,station
448,南湖大道马湖,114.3201820215154,30.475234867308505,station
449,南湖大道湖北工业大学,114.31518707008313,30.486616829433505,station
450,南李路南湖大道,114.15042815132826,30.473130413081307,station
451,南李路武昌首义学院,114.3139017655764,30.493488957878206,station
452,南李路通惠桥,114.32006115450903,30.505232251861223,station
453,津水路,114.31616440132544,30.530101903082976,station
454,首义路起义门,114.31392464092622,30.53139891095316,station
455,首义路轻机,114.31543170382606,30.538349821612208,station
456,武昌火车站公交场站,114.32357842661469,30.53442711489473,station
457,山湖路南车集团,114.28879299201266,30.400051285045635,station
458,红花路岭南小区,114.31678150127857,30.41267999075902,station
459,红花路大花岭街,114.31387573717426,30.416698827251803,station
460,红花路大花岭村,114.3176647817306,30.417045391764386,station
461,红花路金樱街,114.3176647817306,30.417045391764386,station
462,武昌大道大花岭大学城,114.32063306071197,30.42044067861266,station
463,武昌大道三合街,114.30555339745504,30.43321547021897,station
464,武昌大道谭家湾,114.31528141821255,30.394776190828274,station
